"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"3932","GPD1","ProSer_vs_Ctrl",-0.274039875245274,0.0366124346700692,-7.48488533239509,15,1.93520906788258e-06,3.33293853698464e-05,NA,0.125,0.125
"3933","GPD1","ArgSer_vs_Ctrl",-0.0897284791290029,0.0366124346700692,-2.45076515499681,15,0.0270007540787445,0.149276651877093,NA,0.108333333333333,0.108333333333333
"3934","GPD2","ProAla_vs_Ctrl",-0.136621256275774,0.0585239306161172,-2.33445113541552,15,0.0338862401759323,0.214795038534539,NA,0.0806451612903226,0.0806451612903226
"3935","GPD2","ProSer_vs_Ctrl",-0.142871755710824,0.0585239306161172,-2.4412535898858,15,0.0275098036096981,0.073343934030602,NA,0.0806451612903226,0.0806451612903226
"3936","GPD2","ArgSer_vs_Ctrl",-0.0520993230801044,0.0585239306161172,-0.890222555655832,15,0.38740197070341,0.660086256417154,NA,0.0698924731182796,0.0698924731182796
"3937","GPG1","ProAla_vs_Ctrl",0.482998458257707,0.153828466987883,3.13985095031697,15,0.00674490483184753,0.0819818845025592,NA,0.354166666666667,0.354166666666667
"3938","GPG1","ProSer_vs_Ctrl",0.688298217156553,0.153828466987883,4.47445281510066,15,0.000445423155411184,0.00286369464630161,NA,0.25,0.25
"3939","GPG1","ArgSer_vs_Ctrl",0.302769450309332,0.153828466987883,1.96822770347949,15,0.0678094985660151,0.26175686241223,NA,0.270833333333333,0.270833333333333
"3940","GPH1","ProAla_vs_Ctrl",-0.328940232172845,0.0747775845994307,-4.39891491460864,15,0.000518032275344193,0.0149495500847391,NA,0.105263157894737,0.105263157894737
"3941","GPH1","ProSer_vs_Ctrl",-1.2340563950056,0.0747775845994307,-16.503025627482,15,5.00621766263976e-11,5.36695475018411e-09,NA,0.135964912280702,0.135964912280702
"3942","GPH1","ArgSer_vs_Ctrl",-0.542098471519031,0.0747775845994307,-7.24947822830798,15,2.83399776890292e-06,0.000193902948796966,NA,0.18859649122807,0.18859649122807
"3943","GPI1","ProAla_vs_Ctrl",-0.106580189419203,0.327623138493678,-0.325313376549744,14,0.749754689651387,0.90732438193378,NA,0.25,0.25
"3944","GPI1","ProSer_vs_Ctrl",-0.036071763253311,0.312376405924949,-0.115475313017006,14,0.909708336103719,0.944951274064154,NA,0.25,0.166666666666667
"3945","GPI1","ArgSer_vs_Ctrl",-0.402712759280495,0.312376405924949,-1.28919070596276,14,0.2182257903268,0.492207413961211,NA,0.25,0.25
"3946","GPI10","ProAla_vs_Ctrl",-0.136052937664696,0.153938236629796,-0.883815097816715,15,0.39074214801502,0.704950256327021,NA,0.152777777777778,0.152777777777778
"3947","GPI10","ProSer_vs_Ctrl",-0.466736420206409,0.153938236629796,-3.0319719806123,15,0.00840689756786128,0.0294072684473183,NA,0.138888888888889,0.138888888888889
"3948","GPI10","ArgSer_vs_Ctrl",-0.0871584290407103,0.153938236629796,-0.566190901941512,15,0.579636989349541,0.796375366215468,NA,0.180555555555556,0.180555555555556
"3949","GPI11","ProAla_vs_Ctrl",0.0846459266836017,0.298616114067661,0.283460679769017,15,0.780698572849189,0.919294499265113,NA,0.333333333333333,0.333333333333333
"3950","GPI11","ProSer_vs_Ctrl",0.210645301596379,0.298616114067661,0.705405005533796,15,0.491368389408168,0.627889763378991,NA,0.333333333333333,0.333333333333333
"3951","GPI11","ArgSer_vs_Ctrl",0.176532320737463,0.298616114067661,0.5911680998483,15,0.563210944248192,0.784110547860724,NA,0.333333333333333,0.333333333333333
"3952","GPI12","ProAla_vs_Ctrl",-0.0137797162443008,0.0742243688562236,-0.185649490277146,15,0.855206781666405,0.952585494379806,NA,0.1875,0.1875
"3953","GPI12","ProSer_vs_Ctrl",0.232081210196275,0.0742243688562236,3.12675222130656,15,0.0069279690035069,0.0256215405388315,NA,0.166666666666667,0.166666666666667
"3954","GPI12","ArgSer_vs_Ctrl",-0.150383422288812,0.0742243688562236,-2.02606535570699,15,0.0609253984285563,0.249245936769491,NA,0.15625,0.15625
"3955","GPI13","ProAla_vs_Ctrl",0.00571622333755785,0.122156800530106,0.04679414746254,15,0.963294625029255,0.988661034088785,NA,0.204545454545455,0.204545454545455
"3956","GPI13","ProSer_vs_Ctrl",0.370946096701469,0.122156800530106,3.03663893530061,15,0.00832729204628357,0.029216722056812,NA,0.204545454545455,0.204545454545455
"3957","GPI13","ArgSer_vs_Ctrl",0.0811980036067581,0.122156800530106,0.66470309679359,15,0.51633001383497,0.758194088744913,NA,0.151515151515151,0.151515151515152
"3958","GPI14","ProAla_vs_Ctrl",0.0347177906067035,0.235441740854078,0.147458095071684,13,0.885032896384851,0.961487016666888,NA,0,0
"3959","GPI14","ProSer_vs_Ctrl",0.19327307179049,0.263546762686756,0.733353996915562,13,0.476360057889594,0.615032315507796,NA,0,0
"3960","GPI14","ArgSer_vs_Ctrl",0.297208844534393,0.235441740854078,1.26234559537426,13,0.229000731081343,0.503311197129897,NA,0.166666666666667,0
"3961","GPI15","ProAla_vs_Ctrl",-0.161520500219647,0.122515447691109,-1.31836844466242,15,0.207157648108896,0.529515159068592,NA,0.0416666666666666,0.0416666666666667
"3962","GPI15","ProSer_vs_Ctrl",-0.235450637403526,0.122515447691109,-1.92180367325723,15,0.0738369218418118,0.157734918140113,NA,0.0416666666666666,0.0416666666666667
"3963","GPI15","ArgSer_vs_Ctrl",-0.205279056476404,0.122515447691109,-1.67553610867066,15,0.114543211441587,0.348876452397248,NA,0.0416666666666666,0.0416666666666667
"3964","GPI16","ProAla_vs_Ctrl",-0.153705056516955,0.0488122193570019,-3.14890530571433,15,0.00662116647100186,0.0808948732571108,NA,0.0378787878787878,0.0378787878787879
"3965","GPI16","ProSer_vs_Ctrl",-0.185372558217973,0.0488122193570019,-3.79766707311951,15,0.00175156346783734,0.00857651163750797,NA,0.0454545454545454,0.0454545454545455
"3966","GPI16","ArgSer_vs_Ctrl",-0.110618953743369,0.0488122193570019,-2.26621438649053,15,0.0386635390574954,0.187595650452658,NA,0.0378787878787878,0.0378787878787879
"3967","GPI17","ProAla_vs_Ctrl",-0.0876252215138749,0.0625043674114323,-1.40190558104661,15,0.181296953361528,0.498361179840459,NA,0.166666666666667,0.166666666666667
"3968","GPI17","ProSer_vs_Ctrl",-0.0861931877478099,0.0625043674114323,-1.37899464177354,15,0.188113214167807,0.314833535409407,NA,0.166666666666667,0.166666666666667
"3969","GPI17","ArgSer_vs_Ctrl",-0.0708330715304442,0.0625043674114323,-1.13324995458619,15,0.274898257847625,0.557618852596044,NA,0.166666666666667,0.166666666666667
"3970","GPI18","ProAla_vs_Ctrl",1.33684606978,0.601339180760179,2.22311486188217,6,0.0679061981998299,0.312082982189941,NA,0.708333333333333,0.208333333333333
"3971","GPI18","ProSer_vs_Ctrl",1.19002345006457,0.520282813371126,2.28726265692676,6,0.062177067252847,0.137623630565753,NA,0.625,0.125
"3972","GPI18","ArgSer_vs_Ctrl",0.70463192872454,0.601339180760179,1.17177119214781,6,0.285707807443956,0.567337104520108,NA,0.5,0.25
"3973","GPI8","ProAla_vs_Ctrl",0.0411722576951093,0.130153115330775,0.316337089515473,15,0.756106046491492,0.910398717898675,NA,0.25,0.25
"3974","GPI8","ProSer_vs_Ctrl",0.233546455710093,0.130153115330775,1.79439773774566,15,0.0929258011628231,0.18581222698617,NA,0.236111111111111,0.236111111111111
"3975","GPI8","ArgSer_vs_Ctrl",0.0858707956571247,0.130153115330775,0.659767501061268,15,0.51940556711682,0.759409667139443,NA,0.152777777777778,0.152777777777778
"3976","GPM1","ProAla_vs_Ctrl",-0.0542385915007344,0.0585933920743599,-0.92567761620459,15,0.369267626471438,0.688877483319613,NA,0.0442708333333334,0.0442708333333333
"3977","GPM1","ProSer_vs_Ctrl",-0.0855853820027003,0.0585933920743599,-1.46066610880089,15,0.164735991419525,0.286965353823824,NA,0.0390625,0.0390625
"3978","GPM1","ArgSer_vs_Ctrl",0.092482260523236,0.0585933920743599,1.57837355457879,15,0.135332313350729,0.383495709080907,NA,0.0442708333333334,0.0442708333333333
"3979","GPM2","ProAla_vs_Ctrl",-0.031343851469155,0.0623108758511401,-0.503023766573833,15,0.622252897489973,0.847399556616435,NA,0.240740740740741,0.240740740740741
"3980","GPM2","ProSer_vs_Ctrl",-0.522761374527877,0.0623108758511401,-8.38956871312076,15,4.77131387288665e-07,1.00967848278709e-05,NA,0.226851851851852,0.226851851851852
"3981","GPM2","ArgSer_vs_Ctrl",-0.0658327189034296,0.0623108758511401,-1.05652051915789,15,0.307450210009408,0.590029447745697,NA,0.300925925925926,0.300925925925926
"3982","GPM3","ProAla_vs_Ctrl",0.0494353160811443,0.0495232665033358,0.998224058540532,15,0.334002458173509,0.660309994668806,NA,0.0972222222222222,0.0972222222222222
"3983","GPM3","ProSer_vs_Ctrl",0.249829527883425,0.0495232665033358,5.0446900118472,15,0.000145249995882502,0.00114621192402931,NA,0.0972222222222222,0.0972222222222222
"3984","GPM3","ArgSer_vs_Ctrl",0.123831525095409,0.0495232665033358,2.50047167399727,15,0.0244829990434621,0.14044257409986,NA,0.0694444444444444,0.0694444444444444
"3985","GPN2","ProAla_vs_Ctrl",-0.0527478183747216,0.101984934000419,-0.517211869495399,15,0.612550646422607,0.843801058497927,NA,0.272727272727273,0.272727272727273
"3986","GPN2","ProSer_vs_Ctrl",0.259029289526666,0.101984934000419,2.53987799340638,15,0.0226477151143438,0.0637645733906133,NA,0.287878787878788,0.287878787878788
"3987","GPN2","ArgSer_vs_Ctrl",0.0880661128262451,0.101984934000419,0.863520810102043,15,0.401448311958334,0.670168840436808,NA,0.257575757575758,0.257575757575758
"3988","GPN3","ProAla_vs_Ctrl",0.160873956024185,0.0821691605586829,1.95783862133158,15,0.0691183281788925,0.315243748251119,NA,0.225,0.225
"3989","GPN3","ProSer_vs_Ctrl",0.238997613023685,0.0821691605586829,2.90860477822454,15,0.0108044554158675,0.0358552919180582,NA,0.175,0.175
"3990","GPN3","ArgSer_vs_Ctrl",0.126461256944438,0.0821691605586829,1.53903552238584,15,0.144621919199759,0.399183218540152,NA,0.166666666666667,0.166666666666667
"3991","GPP1","ProAla_vs_Ctrl",0.0128000598055849,0.0456938061221043,0.280126802555693,15,0.783206485256356,0.919904465838725,NA,0.0833333333333334,0.0833333333333333
"3992","GPP1","ProSer_vs_Ctrl",0.0232143636369481,0.0456938061221043,0.508041802753616,15,0.61881300656052,0.739285715939012,NA,0.0909090909090909,0.0909090909090909
"3993","GPP1","ArgSer_vs_Ctrl",0.106822815133735,0.0456938061221043,2.33779639297894,15,0.0336669337863211,0.173896711603088,NA,0.0568181818181818,0.0568181818181818
"3994","GPP2","ProAla_vs_Ctrl",0.0564000562484731,0.0547349157718912,1.03042190625672,15,0.31914146558255,0.647221259671871,NA,0.222222222222222,0.222222222222222
"3995","GPP2","ProSer_vs_Ctrl",0.194608380260614,0.0547349157718912,3.55547053496251,15,0.00287676473191256,0.0128433801039691,NA,0.208333333333333,0.208333333333333
"3996","GPP2","ArgSer_vs_Ctrl",0.310582622359874,0.0547349157718912,5.67430529452595,15,4.41294870703324e-05,0.00165345482903999,NA,0.145833333333333,0.145833333333333
"3997","GPR1","ProAla_vs_Ctrl",-0.158026631231273,0.345361580482171,-0.457568647359809,14,0.65428288220188,0.860456796559974,NA,0.5,0.416666666666667
"3998","GPR1","ProSer_vs_Ctrl",0.0744155290724611,0.345361580482171,0.215471358940873,14,0.832507344276517,0.896226592464488,NA,0.472222222222222,0.472222222222222
"3999","GPR1","ArgSer_vs_Ctrl",0.0602779188889332,0.345361580482171,0.174535681718787,14,0.863943345134019,0.942610707736932,NA,0.472222222222222,0.472222222222222
"4000","GPT2","ProAla_vs_Ctrl",0.0557057369611916,0.0790165369728845,0.704988336559317,15,0.491620261205001,0.783270659406346,NA,0.211111111111111,0.211111111111111
"4001","GPT2","ProSer_vs_Ctrl",0.153745519237897,0.0790165369728845,1.9457385140867,15,0.0706714958741035,0.152352119246183,NA,0.202777777777778,0.202777777777778
"4002","GPT2","ArgSer_vs_Ctrl",-0.00158902935171548,0.0790165369728845,-0.0201100859717602,15,0.984220622802635,0.993479914528809,NA,0.177777777777778,0.177777777777778
"4003","GPX2","ProAla_vs_Ctrl",-0.165183921421724,0.0282442390644386,-5.84841110588466,15,3.20392484216558e-05,0.00191262146274087,NA,0.160714285714286,0.160714285714286
"4004","GPX2","ProSer_vs_Ctrl",-0.248430623119854,0.0282442390644386,-8.79579805825411,15,2.62814175755466e-07,6.11456827061181e-06,NA,0.119047619047619,0.119047619047619
"4005","GPX2","ArgSer_vs_Ctrl",-0.151089792467711,0.0282442390644386,-5.34940212490775,15,8.10829760207188e-05,0.00262186801228639,NA,0.142857142857143,0.142857142857143
"4006","GRC3","ProAla_vs_Ctrl",-0.183980764115837,0.0996911229317513,-1.84550799213879,15,0.084795458648053,0.349027029918983,NA,0.148148148148148,0.148148148148148
"4007","GRC3","ProSer_vs_Ctrl",-0.230117575660527,0.0996911229317513,-2.30830558321693,15,0.0356471560958069,0.0898125625286241,NA,0.157407407407407,0.157407407407407
"4008","GRC3","ArgSer_vs_Ctrl",-0.0584665452278206,0.0996911229317513,-0.586476945072099,15,0.566277098538874,0.786986806653525,NA,0.231481481481482,0.231481481481481
"4009","GRE2","ProAla_vs_Ctrl",0.673326617225603,0.044532109895109,15.1200250518459,15,1.73460801278225e-10,1.16863019832587e-07,NA,0.220720720720721,0.220720720720721
"4010","GRE2","ProSer_vs_Ctrl",1.43871925152756,0.044532109895109,32.3074575832208,15,2.66453525910038e-15,1.79627741252781e-12,NA,0.166666666666667,0.166666666666667
"4011","GRE2","ArgSer_vs_Ctrl",1.27937994018698,0.044532109895109,28.7293807367411,15,1.57651669496772e-14,7.44273531694262e-11,NA,0.135135135135135,0.135135135135135
"4012","GRE3","ProAla_vs_Ctrl",0.133343097209969,0.0317662709161389,4.19763142995244,15,0.000776610000237765,0.0197972581682232,NA,0.0576923076923077,0.0576923076923077
"4013","GRE3","ProSer_vs_Ctrl",0.278119978702506,0.0317662709161389,8.75519759422585,15,2.78713732537739e-07,6.41585416510043e-06,NA,0.0576923076923077,0.0576923076923077
"4014","GRE3","ArgSer_vs_Ctrl",-0.0354328424779454,0.0317662709161389,-1.11542341785997,15,0.282220753598779,0.564800414472165,NA,0.0384615384615384,0.0384615384615385
"4015","GRH1","ProAla_vs_Ctrl",0.0962611262336045,0.0829752808903403,1.16011811229446,15,0.264133384911335,0.594867737937849,NA,0.12280701754386,0.12280701754386
"4016","GRH1","ProSer_vs_Ctrl",0.177028298673974,0.0829752808903403,2.13350647053469,15,0.0498059414527106,0.116584443311181,NA,0.118421052631579,0.118421052631579
"4017","GRH1","ArgSer_vs_Ctrl",0.0645914420612144,0.0829752808903403,0.778441981372477,15,0.448414729928993,0.707741432823679,NA,0.0877192982456141,0.087719298245614
"4018","GRR1","ProAla_vs_Ctrl",-0.108422368663057,0.105447523531648,-1.02821161684765,15,0.320146154803169,0.64854349916312,NA,0.333333333333333,0.333333333333333
"4019","GRR1","ProSer_vs_Ctrl",-0.0641468756955514,0.105447523531648,-0.608329845473316,15,0.552069695437821,0.68252996928768,NA,0.368421052631579,0.368421052631579
"4020","GRR1","ArgSer_vs_Ctrl",-0.0676953977069133,0.105447523531648,-0.641981863960947,15,0.530574433490851,0.768104284511342,NA,0.337719298245614,0.337719298245614
"4021","GRS1","ProAla_vs_Ctrl",-0.055443181908899,0.0256084809356734,-2.16503204731933,15,0.0469174614887431,0.26030911574225,NA,0.0698924731182796,0.0698924731182796
"4022","GRS1","ProSer_vs_Ctrl",-0.0705108219653568,0.0256084809356734,-2.75341681306575,15,0.0147842325335974,0.0456290342223977,NA,0.0739247311827957,0.0739247311827957
"4023","GRS1","ArgSer_vs_Ctrl",-0.0830471487414239,0.0256084809356734,-3.24295490037196,15,0.00546157985664975,0.0547433513869288,NA,0.0551075268817204,0.0551075268817204
"4024","GRS2","ProAla_vs_Ctrl",-0.0106210916645466,0.066496449144521,-0.15972419281311,15,0.87522927148692,0.956327264825195,NA,0.141666666666667,0.141666666666667
"4025","GRS2","ProSer_vs_Ctrl",-0.0275034499453947,0.066496449144521,-0.413607798600188,15,0.685014215991911,0.790555657927569,NA,0.166666666666667,0.166666666666667
"4026","GRS2","ArgSer_vs_Ctrl",-0.0730526046782245,0.066496449144521,-1.09859406957888,15,0.289266522692225,0.570234269947011,NA,0.133333333333333,0.133333333333333
"4027","GRX1","ProAla_vs_Ctrl",0.0729730164165403,0.0532802476280759,1.36960730599321,15,0.19096561587418,0.509782700269447,NA,0.125,0.125
"4028","GRX1","ProSer_vs_Ctrl",0.09116270823489,0.0532802476280759,1.71100383900716,15,0.10767467382024,0.208500937939151,NA,0.104166666666667,0.104166666666667
"4029","GRX1","ArgSer_vs_Ctrl",0.119085924868121,0.0532802476280759,2.23508579951436,15,0.041046182927706,0.194557258636245,NA,0.0833333333333334,0.0833333333333333
"4030","GRX2","ProAla_vs_Ctrl",-0.0293189606307844,0.0530519245605397,-0.552646503847892,15,0.588646972729206,0.832358811260714,NA,0.0625,0.0625
"4031","GRX2","ProSer_vs_Ctrl",-0.0679899302480086,0.0530519245605397,-1.28157330410177,15,0.219449351725234,0.3546511954765,NA,0.0555555555555556,0.0555555555555556
"4032","GRX2","ArgSer_vs_Ctrl",0.0255932511754414,0.0530519245605397,0.482418901622238,15,0.63647255350248,0.833505388373151,NA,0.0763888888888888,0.0763888888888889
"4033","GRX3","ProAla_vs_Ctrl",0.0024476111952699,0.0602023342066188,0.0406564168570195,15,0.968106024738271,0.990026995283892,NA,0.0357142857142857,0.0357142857142857
"4034","GRX3","ProSer_vs_Ctrl",-0.00449561776369005,0.0602023342066188,-0.0746751404731379,15,0.941459978166191,0.965605224291732,NA,0.0595238095238095,0.0595238095238095
"4035","GRX3","ArgSer_vs_Ctrl",0.104289983700814,0.0602023342066188,1.73232458633387,15,0.103720961912155,0.331977397415107,NA,0.0833333333333334,0.0833333333333333
"4036","GRX4","ProAla_vs_Ctrl",0.231206803882988,0.0898635356696158,2.57286564745263,15,0.021213253344363,0.167014528834751,NA,0.128787878787879,0.128787878787879
"4037","GRX4","ProSer_vs_Ctrl",0.479054942443729,0.0898635356696158,5.33091580332405,15,8.39737685098818e-05,0.00073158069920771,NA,0.106060606060606,0.106060606060606
"4038","GRX4","ArgSer_vs_Ctrl",0.747703114127959,0.0898635356696158,8.32042839797553,15,5.29128757476016e-07,5.55114858676505e-05,NA,0.0909090909090909,0.0909090909090909
"4039","GRX5","ProAla_vs_Ctrl",-0.0014186793009543,0.0577315643970192,-0.0245737200398393,15,0.980718916342946,0.994204572055185,NA,0,0
"4040","GRX5","ProSer_vs_Ctrl",-0.217032395273804,0.0577315643970192,-3.7593368123766,15,0.00189441019293413,0.00914081973461773,NA,0,0
"4041","GRX5","ArgSer_vs_Ctrl",0.0588909505278513,0.0577315643970192,1.02008236123413,15,0.32386091698179,0.60659814488577,NA,0,0
"4042","GRX6","ProAla_vs_Ctrl",-0.0462799921565846,0.103313820779225,-0.44795547979473,15,0.660587354272834,0.865081985734185,NA,0.0166666666666667,0.0166666666666667
"4043","GRX6","ProSer_vs_Ctrl",-0.0953852194435001,0.103313820779225,-0.923257108526959,15,0.370486876084082,0.514214625268093,NA,0.0166666666666667,0.0166666666666667
"4044","GRX6","ArgSer_vs_Ctrl",0.018976113738475,0.103313820779225,0.183674493841687,15,0.856728674181228,0.940446962091007,NA,0.0333333333333333,0.0333333333333333
"4045","GRX7","ProAla_vs_Ctrl",-0.044456728814879,0.0390874653577533,-1.13736535249811,15,0.273228282253915,0.60326173781041,NA,0.0416666666666666,0.0416666666666667
"4046","GRX7","ProSer_vs_Ctrl",-0.0538411957842016,0.0390874653577533,-1.37745426293091,15,0.188578878984139,0.314911621416697,NA,0.03125,0.03125
"4047","GRX7","ArgSer_vs_Ctrl",-0.153539249868985,0.0390874653577533,-3.92809429989117,15,0.00134210451802108,0.0205251899683251,NA,0.0208333333333334,0.0208333333333333
"4048","GRX8","ProAla_vs_Ctrl",0.0758856438010251,0.0948599827793886,0.799975306526344,15,0.436211810866638,0.742930624791284,NA,0,0
"4049","GRX8","ProSer_vs_Ctrl",0.0770179679707894,0.0948599827793886,0.811912101543456,15,0.42953897385548,0.570020927340835,NA,0.0277777777777778,0.0277777777777778
"4050","GRX8","ArgSer_vs_Ctrl",0.21736562248771,0.0948599827793886,2.29143645316937,15,0.0368285374866881,0.1833928079794,NA,0,0
"4051","GSC2","ProAla_vs_Ctrl",0.762995498808889,0.127198372365356,5.99846904186249,15,2.43939152835271e-05,0.00164143944278507,NA,0.204545454545455,0.204545454545455
